typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20040101","2004","52","2004","56","BEL","Belgium","M","Import","40","AUT","Austria","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4495","false","-1","N/A",,"false","4495","false",,"false","22739",,"22739","0","true","false",
"C","A","20040101","2004","52","2004","56","BEL","Belgium","M","Import","152","CHL","Chile","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1526","false","-1","N/A",,"false","1526","false",,"false","6121",,"6121","0","true","false",
"C","A","20040101","2004","52","2004","56","BEL","Belgium","M","Import","251","FRA","France","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3281","false","-1","N/A",,"false","3281","false",,"false","52916",,"52916","0","true","false",
"C","A","20040101","2004","52","2004","56","BEL","Belgium","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","77664","false","-1","N/A",,"false","77664","false",,"false","323175",,"323175","0","true","false",
"C","A","20040101","2004","52","2004","56","BEL","Belgium","M","Import","458","MYS","Malaysia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76365","false","-1","N/A",,"false","76365","false",,"false","178641",,"178641","0","true","false",
"C","A","20040101","2004","52","2004","56","BEL","Belgium","M","Import","842","USA","USA","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18092","false","-1","N/A",,"false","18092","false",,"false","3864",,"3864","0","true","false",
"C","A","20040101","2004","52","2004","72","BWA","Botswana","M","Import","0","W00","World","0","W00","World","H1","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7493987",,"7493987","0","false","false",
"C","A","20040101","2004","52","2004","72","BWA","Botswana","M","Import","710","ZAF","South Africa","0","W00","World","H1","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7493962",,"7493962","0","false","false",
"C","A","20040101","2004","52","2004","72","BWA","Botswana","M","Import","716","ZWE","Zimbabwe","0","W00","World","H1","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","25",,"25","0","false","false",
"C","A","20040101","2004","52","2004","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","0","false",,"false","0","false","219","215","219","0","false","true",
"C","A","20040101","2004","52","2004","76","BRA","Brazil","M","Import","842","USA","USA","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","0","false",,"false","0","false","219","215","219","0","false","true",
"C","A","20040101","2004","52","2004","8","ALB","Albania","X","Export","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39600840","false","-1","N/A",,"false","39600840","false",,"false",,"203562","203562","0","true","false",
"C","A","20040101","2004","52","2004","8","ALB","Albania","X","Export","268","GEO","Georgia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29100","false","-1","N/A",,"false","29100","false",,"false",,"144","144","0","true","false",
"C","A","20040101","2004","52","2004","8","ALB","Albania","X","Export","300","GRC","Greece","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13303801","false","-1","N/A",,"false","13303801","false",,"false",,"68602","68602","0","true","false",
"C","A","20040101","2004","52","2004","8","ALB","Albania","X","Export","320","GTM","Guatemala","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55450","false","-1","N/A",,"false","55450","false",,"false",,"274","274","0","true","false",
"C","A","20040101","2004","52","2004","8","ALB","Albania","X","Export","807","MKD","North Macedonia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26212489","false","-1","N/A",,"false","26212489","false",,"false",,"134541","134541","0","true","false",
"C","A","20040101","2004","52","2004","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","280466120","false","-1","N/A",,"false","280466120","false",,"false",,"474689952","474689952","0","true","false",
"C","A","20040101","2004","52","2004","36","AUS","Australia","X","Export","124","CAN","Canada","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","130489650","false","-1","N/A",,"false","130489650","false",,"false",,"234489693","234489693","0","true","false",
"C","A","20040101","2004","52","2004","36","AUS","Australia","X","Export","156","CHN","China","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35979840","false","-1","N/A",,"false","35979840","false",,"false",,"32193560","32193560","0","true","false",
"C","A","20040101","2004","52","2004","36","AUS","Australia","X","Export","246","FIN","Finland","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","113996630","false","-1","N/A",,"false","113996630","false",,"false",,"208006700","208006700","0","true","false",
"C","A","20040101","2004","52","2004","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125552","false","-1","N/A",,"false","125552","false",,"false",,"247535","247535","0","true","false",
"C","A","20040101","2004","52","2004","56","BEL","Belgium","X","Export","124","CAN","Canada","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46140","false","-1","N/A",,"false","46140","false",,"false",,"58179","58179","0","true","false",
"C","A","20040101","2004","52","2004","56","BEL","Belgium","X","Export","528","NLD","Netherlands","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79412","false","-1","N/A",,"false","79412","false",,"false",,"189355","189355","0","true","false",
"C","A","20040101","2004","52","2004","72","BWA","Botswana","X","Export","0","W00","World","0","W00","World","H1","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","190605","false","-1","N/A",,"false","190605","false",,"false",,"9042","9042","0","false","false",
"C","A","20040101","2004","52","2004","72","BWA","Botswana","X","Export","36","AUS","Australia","0","W00","World","H1","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","285","false","-1","N/A",,"false","285","false",,"false",,"369","369","0","false","false",
"C","A","20040101","2004","52","2004","72","BWA","Botswana","X","Export","710","ZAF","South Africa","0","W00","World","H1","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","190320","false","-1","N/A",,"false","190320","false",,"false",,"8672","8672","0","false","false",
"C","A","20040101","2004","52","2004","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","203200","false","8","kg","203200","false","194787","false","0","false",,"25817","25817","0","false","true",
"C","A","20040101","2004","52","2004","76","BRA","Brazil","X","Export","36","AUS","Australia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","203200","false","8","kg","203200","false","194787","false","0","false",,"25817","25817","0","false","true",
"C","A","20040101","2004","52","2004","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22541819","false","-1","N/A",,"false","22541819","false",,"false",,"280923838","280923838","0","true","false",
"C","A","20040101","2004","52","2004","124","CAN","Canada","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14747483","false","-1","N/A",,"false","14747483","false",,"false",,"217683535","217683535","0","true","false",
"C","A","20040101","2004","52","2004","124","CAN","Canada","M","Import","699","IND","India","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false",,"34","34","0","true","false",
"C","A","20040101","2004","52","2004","124","CAN","Canada","M","Import","710","ZAF","South Africa","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7487586","false","-1","N/A",,"false","7487586","false",,"false",,"58804490","58804490","0","true","false",
"C","A","20040101","2004","52","2004","124","CAN","Canada","M","Import","842","USA","USA","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","306748","false","-1","N/A",,"false","306748","false",,"false",,"4435779","4435779","0","true","false",
"C","A","20040101","2004","52","2004","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","132.25","false","8","kg","132.25","false","132.25","false","0","false","141.15","131.91","141.15","0","false","true",
"C","A","20040101","2004","52","2004","152","CHL","Chile","M","Import","32","ARG","Argentina","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","132.25","false","8","kg","132.25","false","132.25","false","0","false","141.15","131.91","141.15","0","true","false",
"C","A","20040101","2004","52","2004","156","CHN","China","M","Import","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42589854","false","-1","N/A",,"false","42589854","false",,"false","35240080",,"35240080","0","true","false",
"C","A","20040101","2004","52","2004","156","CHN","China","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28277492","false","-1","N/A",,"false","28277492","false",,"false","28229770",,"28229770","0","true","false",
"C","A","20040101","2004","52","2004","156","CHN","China","M","Import","192","CUB","Cuba","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","896066","false","-1","N/A",,"false","896066","false",,"false","3340643",,"3340643","0","true","false",
"C","A","20040101","2004","52","2004","156","CHN","China","M","Import","392","JPN","Japan","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","408201","false","-1","N/A",,"false","408201","false",,"false","532350",,"532350","0","true","false",
"C","A","20040101","2004","52","2004","156","CHN","China","M","Import","410","KOR","Rep. of Korea","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","56099","false","-1","N/A",,"false","56099","false",,"false","26229",,"26229","0","true","false",
"C","A","20040101","2004","52","2004","156","CHN","China","M","Import","458","MYS","Malaysia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40230","false","-1","N/A",,"false","40230","false",,"false","76634",,"76634","0","true","false",
"C","A","20040101","2004","52","2004","156","CHN","China","M","Import","540","NCL","New Caledonia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44910","false","-1","N/A",,"false","44910","false",,"false","14653",,"14653","0","true","false",
"C","A","20040101","2004","52","2004","156","CHN","China","M","Import","710","ZAF","South Africa","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","339061","false","-1","N/A",,"false","339061","false",,"false","458862",,"458862","0","true","false",
"C","A","20040101","2004","52","2004","156","CHN","China","M","Import","800","UGA","Uganda","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79900","false","-1","N/A",,"false","79900","false",,"false","77136",,"77136","0","true","false",
"C","A","20040101","2004","52","2004","156","CHN","China","M","Import","842","USA","USA","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12447895","false","-1","N/A",,"false","12447895","false",,"false","2483803",,"2483803","0","true","false",
"C","A","20040101","2004","52","2004","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27","false","-1","N/A",,"false","27","false",,"false","2",,"2","0","true","false",
"C","A","20040101","2004","52","2004","170","COL","Colombia","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27","false","-1","N/A",,"false","27","false",,"false","2",,"2","0","true","false",
"C","A","20040101","2004","52","2004","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11595","false","-1","N/A",,"false","11595","false",,"false",,"127609","127609","0","true","false",
"C","A","20040101","2004","52","2004","203","CZE","Czechia","M","Import","192","CUB","Cuba","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000","false","-1","N/A",,"false","3000","false",,"false",,"34566","34566","0","true","false",
"C","A","20040101","2004","52","2004","203","CZE","Czechia","M","Import","528","NLD","Netherlands","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8595","false","-1","N/A",,"false","8595","false",,"false",,"93043","93043","0","true","false",
"C","A","20040101","2004","52","2004","214","DOM","Dominican Rep.","M","Import","0","W00","World","0","W00","World","H1","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","250","false","8","kg","250","false","250","false","0","false","877.88","792","877.88","0","false","true",
"C","A","20040101","2004","52","2004","214","DOM","Dominican Rep.","M","Import","842","USA","USA","0","W00","World","H1","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","250","false","8","kg","250","false","250","false","0","false","877.88","792","877.88","0","false","true",
"C","A","20040101","2004","52","2004","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000","false","-1","N/A",,"false","3000","false",,"false",,"38167","38167","0","true","false",
"C","A","20040101","2004","52","2004","124","CAN","Canada","X","Export","842","USA","USA","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000","false","-1","N/A",,"false","3000","false",,"false",,"38167","38167","0","true","false",
"C","A","20040101","2004","52","2004","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2104","false","-1","N/A",,"false","2104","false",,"false",,"305","305","0","true","false",
"C","A","20040101","2004","52","2004","170","COL","Colombia","X","Export","36","AUS","Australia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1072","false","-1","N/A",,"false","1072","false",,"false",,"11","11","0","true","false",
"C","A","20040101","2004","52","2004","170","COL","Colombia","X","Export","124","CAN","Canada","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","455","false","-1","N/A",,"false","455","false",,"false",,"5","5","0","true","false",
"C","A","20040101","2004","52","2004","170","COL","Colombia","X","Export","842","USA","USA","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","577","false","-1","N/A",,"false","577","false",,"false",,"289","289","0","true","false",
"C","A","20040101","2004","52","2004","188","CRI","Costa Rica","X","Export","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","false","-1","N/A",,"false","9","false",,"false",,"540","540","0","true","false",
"C","A","20040101","2004","52","2004","188","CRI","Costa Rica","X","Export","842","USA","USA","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","false","-1","N/A",,"false","9","false",,"false",,"540","540","0","true","false",
"C","A","20040101","2004","52","2004","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","323305","false","-1","N/A",,"false","323305","false",,"false",,"93014","93014","0","true","false",
"C","A","20040101","2004","52","2004","203","CZE","Czechia","X","Export","276","DEU","Germany","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","319290","false","-1","N/A",,"false","319290","false",,"false",,"33095","33095","0","true","false",
"C","A","20040101","2004","52","2004","203","CZE","Czechia","X","Export","703","SVK","Slovakia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4015","false","-1","N/A",,"false","4015","false",,"false",,"59919","59919","0","true","false",
"C","A","20040101","2004","52","2004","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","-1","N/A",,"false","1000","false",,"false",,"6682","6682","0","true","false",
"C","A","20040101","2004","52","2004","208","DNK","Denmark","X","Export","579","NOR","Norway","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","-1","N/A",,"false","1000","false",,"false",,"6682","6682","0","true","false",
"C","A","20040101","2004","52","2004","234","FRO","Faeroe Isds","M","Import","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","false","-1","N/A",,"false","6","false",,"false","28",,"28","0","true","false",
"C","A","20040101","2004","52","2004","234","FRO","Faeroe Isds","M","Import","208","DNK","Denmark","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","false","-1","N/A",,"false","6","false",,"false","28",,"28","0","true","false",
"C","A","20040101","2004","52","2004","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","169169695","false","-1","N/A",,"false","169169695","false",,"false","290590894",,"290590894","0","true","false",
"C","A","20040101","2004","52","2004","246","FIN","Finland","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","138776465","false","-1","N/A",,"false","138776465","false",,"false","269722090",,"269722090","0","true","false",
"C","A","20040101","2004","52","2004","246","FIN","Finland","M","Import","72","BWA","Botswana","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20322500","false","-1","N/A",,"false","20322500","false",,"false","17912872",,"17912872","0","true","false",
"C","A","20040101","2004","52","2004","246","FIN","Finland","M","Import","233","EST","Estonia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","59220","false","-1","N/A",,"false","59220","false",,"false","147217",,"147217","0","true","false",
"C","A","20040101","2004","52","2004","246","FIN","Finland","M","Import","579","NOR","Norway","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10011510","false","-1","N/A",,"false","10011510","false",,"false","2808715",,"2808715","0","true","false",
"C","A","20040101","2004","52","2004","251","FRA","France","M","Import","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27700","false","-1","N/A",,"false","27700","false",,"false","83344",,"83344","0","true","false",
"C","A","20040101","2004","52","2004","251","FRA","France","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1900","false","-1","N/A",,"false","1900","false",,"false","4976",,"4976","0","true","false",
"C","A","20040101","2004","52","2004","251","FRA","France","M","Import","392","JPN","Japan","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","-1","N/A",,"false","100","false",,"false","32342",,"32342","0","true","false",
"C","A","20040101","2004","52","2004","251","FRA","France","M","Import","540","NCL","New Caledonia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3500","false","-1","N/A",,"false","3500","false",,"false","4976",,"4976","0","true","false",
"C","A","20040101","2004","52","2004","251","FRA","France","M","Import","703","SVK","Slovakia","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20900","false","-1","N/A",,"false","20900","false",,"false","34830",,"34830","0","true","false",
"C","A","20040101","2004","52","2004","251","FRA","France","M","Import","842","USA","USA","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1300","false","-1","N/A",,"false","1300","false",,"false","6220",,"6220","0","true","false",
"C","A","20040101","2004","52","2004","251","FRA","France","X","Export","0","W00","World","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","450700","false","-1","N/A",,"false","450700","false",,"false",,"185306","185306","0","true","false",
"C","A","20040101","2004","52","2004","251","FRA","France","X","Export","276","DEU","Germany","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","66300","false","-1","N/A",,"false","66300","false",,"false",,"49747","49747","0","true","false",
"C","A","20040101","2004","52","2004","251","FRA","France","X","Export","504","MAR","Morocco","0","W00","World","H2","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1700","false","-1","N/A",,"false","1700","false",,"false",,"24873","24873","0","true","false",
