typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,19940101,1994,52,1994,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5237,FALSE,-1,N/A,,FALSE,5237,FALSE,,FALSE,69748,,69748,0,TRUE,FALSE
C,A,19940101,1994,52,1994,208,DNK,Denmark,M,Import,276,DEU,Germany,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4000,FALSE,-1,N/A,,FALSE,4000,FALSE,,FALSE,61105,,61105,0,TRUE,FALSE
C,A,19940101,1994,52,1994,208,DNK,Denmark,M,Import,348,HUN,Hungary,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,546,FALSE,-1,N/A,,FALSE,546,FALSE,,FALSE,1060,,1060,0,TRUE,FALSE
C,A,19940101,1994,52,1994,208,DNK,Denmark,M,Import,757,CHE,Switzerland,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,691,FALSE,-1,N/A,,FALSE,691,FALSE,,FALSE,7583,,7583,0,TRUE,FALSE
C,A,19940101,1994,52,1994,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,246865,FALSE,-1,N/A,,FALSE,246865,FALSE,,FALSE,,201593,201593,0,TRUE,FALSE
C,A,19940101,1994,52,1994,124,CAN,Canada,X,Export,276,DEU,Germany,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,246250,FALSE,-1,N/A,,FALSE,246250,FALSE,,FALSE,,145400,145400,0,TRUE,FALSE
C,A,19940101,1994,52,1994,124,CAN,Canada,X,Export,410,KOR,Rep. of Korea,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30,FALSE,-1,N/A,,FALSE,30,FALSE,,FALSE,,2985,2985,0,TRUE,FALSE
C,A,19940101,1994,52,1994,124,CAN,Canada,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,585,FALSE,-1,N/A,,FALSE,585,FALSE,,FALSE,,53208,53208,0,TRUE,FALSE
C,A,19940101,1994,52,1994,156,CHN,China,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,95453,FALSE,-1,N/A,,FALSE,95453,FALSE,,FALSE,,1366781,1366781,0,TRUE,FALSE
C,A,19940101,1994,52,1994,156,CHN,China,X,Export,276,DEU,Germany,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23367,FALSE,-1,N/A,,FALSE,23367,FALSE,,FALSE,,464886,464886,0,TRUE,FALSE
C,A,19940101,1994,52,1994,156,CHN,China,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,199,FALSE,-1,N/A,,FALSE,199,FALSE,,FALSE,,1020,1020,0,TRUE,FALSE
C,A,19940101,1994,52,1994,156,CHN,China,X,Export,392,JPN,Japan,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64742,FALSE,-1,N/A,,FALSE,64742,FALSE,,FALSE,,838943,838943,0,TRUE,FALSE
C,A,19940101,1994,52,1994,156,CHN,China,X,Export,408,PRK,Dem. People's Rep. of Korea,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,714,FALSE,-1,N/A,,FALSE,714,FALSE,,FALSE,,4000,4000,0,TRUE,FALSE
C,A,19940101,1994,52,1994,156,CHN,China,X,Export,490,S19,"Other Asia, nes",0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10,FALSE,-1,N/A,,FALSE,10,FALSE,,FALSE,,889,889,0,TRUE,FALSE
C,A,19940101,1994,52,1994,156,CHN,China,X,Export,764,THA,Thailand,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5000,FALSE,-1,N/A,,FALSE,5000,FALSE,,FALSE,,14500,14500,0,TRUE,FALSE
C,A,19940101,1994,52,1994,156,CHN,China,X,Export,826,GBR,United Kingdom,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,203,FALSE,-1,N/A,,FALSE,203,FALSE,,FALSE,,14829,14829,0,TRUE,FALSE
C,A,19940101,1994,52,1994,156,CHN,China,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,218,FALSE,-1,N/A,,FALSE,218,FALSE,,FALSE,,27363,27363,0,TRUE,FALSE
C,A,19940101,1994,52,1994,156,CHN,China,X,Export,899,_X ,"Areas, nes",0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000,FALSE,-1,N/A,,FALSE,1000,FALSE,,FALSE,,351,351,0,TRUE,FALSE
C,A,19940101,1994,52,1994,203,CZE,Czechia,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,280519,Alkali metals; other than sodium,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5515,FALSE,-1,N/A,,FALSE,5515,FALSE,,FALSE,,201781,201781,0,TRUE,FALSE
