typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20040101","2004","52","2004","72","BWA","Botswana","M","Import","710","ZAF","South Africa","0","W00","World","H1","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9200","true","-1","N/A",,"false","9200","true",,"false","6870",,"6870","6","false","false",
"C","A","20040101","2004","52","2004","72","BWA","Botswana","M","Import","894","ZMB","Zambia","0","W00","World","H1","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17523","true","-1","N/A",,"false","17523","true",,"false","13085",,"13085","6","false","false",
"C","A","20040101","2004","52","2004","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","542029128","false",,"false","0","false","486413545","472463505","486413545","0","false","true",
"C","A","20040101","2004","52","2004","76","BRA","Brazil","M","Import","32","ARG","Argentina","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42750460","false","8","kg","42750460","false","42750460","false","0","false","43189357","41665484","43189357","0","false","true",
"C","A","20040101","2004","52","2004","76","BRA","Brazil","M","Import","124","CAN","Canada","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1","false",,"false","0","false","1356","1233","1356","0","false","true",
"C","A","20040101","2004","52","2004","76","BRA","Brazil","M","Import","152","CHL","Chile","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","462162740","false","8","kg","462162740","false","461661840","false","0","false","421877207","410295361","421877207","0","false","true",
"C","A","20040101","2004","52","2004","76","BRA","Brazil","M","Import","156","CHN","China","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","508.787","true","8","kg","0","false","508.787","true","0","false","457","422","457","6","false","true",
"C","A","20040101","2004","52","2004","76","BRA","Brazil","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1","false",,"false","0","false","489","355","489","0","false","true",
"C","A","20040101","2004","52","2004","76","BRA","Brazil","M","Import","528","NLD","Netherlands","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","423656","false","8","kg","423656","false","423656","false","0","false","223796","218475","223796","0","false","true",
"C","A","20040101","2004","52","2004","76","BRA","Brazil","M","Import","620","PRT","Portugal","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36692270","false","8","kg","36692270","false","36692270","false","0","false","21118501","20280115","21118501","0","false","true",
"C","A","20040101","2004","52","2004","76","BRA","Brazil","M","Import","826","GBR","United Kingdom","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2575.107","true","8","kg","0","false","2575.107","true","0","false","2313","1991","2313","6","false","true",
"C","A","20040101","2004","52","2004","76","BRA","Brazil","M","Import","842","USA","USA","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76.819","true","8","kg","0","false","76.819","true","0","false","69","69","69","6","false","true",
"C","A","20040101","2004","52","2004","96","BRN","Brunei Darussalam","M","Import","0","W00","World","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","-1","N/A",,"false",,"false",,"false","21",,"21","0","true","false",
"C","A","20040101","2004","52","2004","96","BRN","Brunei Darussalam","M","Import","826","GBR","United Kingdom","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","-1","N/A",,"false",,"false",,"false","21",,"21","0","true","false",
"C","A","20040101","2004","52","2004","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","561613095","false","-1","N/A",,"false","561613095","false",,"false","376477664",,"376477664","0","true","false",
"C","A","20040101","2004","52","2004","100","BGR","Bulgaria","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500","false","-1","N/A",,"false","500","false",,"false","944",,"944","0","true","false",
"C","A","20040101","2004","52","2004","100","BGR","Bulgaria","M","Import","51","ARM","Armenia","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11272880","false","-1","N/A",,"false","11272880","false",,"false","9853512",,"9853512","0","true","false",
"C","A","20040101","2004","52","2004","100","BGR","Bulgaria","M","Import","76","BRA","Brazil","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32273015","false","-1","N/A",,"false","32273015","false",,"false","25269082",,"25269082","0","true","false",
"C","A","20040101","2004","52","2004","100","BGR","Bulgaria","M","Import","152","CHL","Chile","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","245825300","false","-1","N/A",,"false","245825300","false",,"false","179190505",,"179190505","0","true","false",
"C","A","20040101","2004","52","2004","100","BGR","Bulgaria","M","Import","268","GEO","Georgia","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34884810","false","-1","N/A",,"false","34884810","false",,"false","23099231",,"23099231","0","true","false",
"C","A","20040101","2004","52","2004","100","BGR","Bulgaria","M","Import","360","IDN","Indonesia","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18572150","false","-1","N/A",,"false","18572150","false",,"false","18173739",,"18173739","0","true","false",
"C","A","20040101","2004","52","2004","100","BGR","Bulgaria","M","Import","604","PER","Peru","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","96413980","false","-1","N/A",,"false","96413980","false",,"false","62831351",,"62831351","0","true","false",
"C","A","20040101","2004","52","2004","100","BGR","Bulgaria","M","Import","642","ROU","Romania","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63722950","false","-1","N/A",,"false","63722950","false",,"false","26889226",,"26889226","0","true","false",
"C","A","20040101","2004","52","2004","100","BGR","Bulgaria","M","Import","792","TUR","Türkiye","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54745620","false","-1","N/A",,"false","54745620","false",,"false","29054651",,"29054651","0","true","false",
"C","A","20040101","2004","52","2004","100","BGR","Bulgaria","M","Import","807","MKD","North Macedonia","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","697080","false","-1","N/A",,"false","697080","false",,"false","178334",,"178334","0","true","false",
"C","A","20040101","2004","52","2004","100","BGR","Bulgaria","M","Import","838","X2 ","Free Zones","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2897300","false","-1","N/A",,"false","2897300","false",,"false","1905496",,"1905496","0","true","false",
"C","A","20040101","2004","52","2004","100","BGR","Bulgaria","M","Import","891","SCG","Serbia and Montenegro (...2005)","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","307510","false","-1","N/A",,"false","307510","false",,"false","31594",,"31594","0","true","false",
"C","A","20040101","2004","52","2004","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","692801966","false","-1","N/A",,"false","692801966","false",,"false",,"904184459","904184459","0","true","false",
"C","A","20040101","2004","52","2004","32","ARG","Argentina","X","Export","76","BRA","Brazil","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42750438","false","-1","N/A",,"false","42750438","false",,"false",,"60199269","60199269","0","true","false",
"C","A","20040101","2004","52","2004","32","ARG","Argentina","X","Export","156","CHN","China","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37335537","false","-1","N/A",,"false","37335537","false",,"false",,"51770576","51770576","0","true","false",
"C","A","20040101","2004","52","2004","32","ARG","Argentina","X","Export","246","FIN","Finland","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","69645018","false","-1","N/A",,"false","69645018","false",,"false",,"91988248","91988248","0","true","false",
"C","A","20040101","2004","52","2004","32","ARG","Argentina","X","Export","276","DEU","Germany","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","157779407","false","-1","N/A",,"false","157779407","false",,"false",,"205423331","205423331","0","true","false",
"C","A","20040101","2004","52","2004","32","ARG","Argentina","X","Export","392","JPN","Japan","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","132533829","false","-1","N/A",,"false","132533829","false",,"false",,"170048881","170048881","0","true","false",
"C","A","20040101","2004","52","2004","32","ARG","Argentina","X","Export","410","KOR","Rep. of Korea","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","96009779","false","-1","N/A",,"false","96009779","false",,"false",,"131384770","131384770","0","true","false",
"C","A","20040101","2004","52","2004","32","ARG","Argentina","X","Export","608","PHL","Philippines","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54791637","false","-1","N/A",,"false","54791637","false",,"false",,"52944264","52944264","0","true","false",
"C","A","20040101","2004","52","2004","32","ARG","Argentina","X","Export","699","IND","India","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29741856","false","-1","N/A",,"false","29741856","false",,"false",,"43922632","43922632","0","true","false",
"C","A","20040101","2004","52","2004","32","ARG","Argentina","X","Export","724","ESP","Spain","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51225043","false","-1","N/A",,"false","51225043","false",,"false",,"66858890","66858890","0","true","false",
"C","A","20040101","2004","52","2004","32","ARG","Argentina","X","Export","752","SWE","Sweden","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20989422","false","-1","N/A",,"false","20989422","false",,"false",,"29643598","29643598","0","true","false",
"C","A","20040101","2004","52","2004","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1236638237","false","-1","N/A",,"false","1236638237","false",,"false",,"1019778495","1019778495","0","true","false",
"C","A","20040101","2004","52","2004","36","AUS","Australia","X","Export","156","CHN","China","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","222282000","false","-1","N/A",,"false","222282000","false",,"false",,"141950002","141950002","0","true","false",
"C","A","20040101","2004","52","2004","36","AUS","Australia","X","Export","276","DEU","Germany","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4019640","false","-1","N/A",,"false","4019640","false",,"false",,"8380849","8380849","0","true","false",
"C","A","20040101","2004","52","2004","36","AUS","Australia","X","Export","392","JPN","Japan","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","374072186","false","-1","N/A",,"false","374072186","false",,"false",,"433344235","433344235","0","true","false",
"C","A","20040101","2004","52","2004","36","AUS","Australia","X","Export","410","KOR","Rep. of Korea","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39765309","false","-1","N/A",,"false","39765309","false",,"false",,"43465793","43465793","0","true","false",
"C","A","20040101","2004","52","2004","36","AUS","Australia","X","Export","608","PHL","Philippines","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79532492","false","-1","N/A",,"false","79532492","false",,"false",,"62392316","62392316","0","true","false",
"C","A","20040101","2004","52","2004","36","AUS","Australia","X","Export","699","IND","India","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","464261610","false","-1","N/A",,"false","464261610","false",,"false",,"301702512","301702512","0","true","false",
"C","A","20040101","2004","52","2004","36","AUS","Australia","X","Export","764","THA","Thailand","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52705000","false","-1","N/A",,"false","52705000","false",,"false",,"28542789","28542789","0","true","false",
"C","A","20040101","2004","52","2004","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18600","false","-1","N/A",,"false","18600","false",,"false",,"54656","54656","0","true","false",
"C","A","20040101","2004","52","2004","40","AUT","Austria","X","Export","276","DEU","Germany","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10000","false","-1","N/A",,"false","10000","false",,"false",,"34121","34121","0","true","false",
"C","A","20040101","2004","52","2004","40","AUT","Austria","X","Export","380","ITA","Italy","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6300","false","-1","N/A",,"false","6300","false",,"false",,"14604","14604","0","true","false",
"C","A","20040101","2004","52","2004","40","AUT","Austria","X","Export","642","ROU","Romania","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","-1","N/A",,"false","300","false",,"false",,"1049","1049","0","true","false",
"C","A","20040101","2004","52","2004","40","AUT","Austria","X","Export","804","UKR","Ukraine","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2000","false","-1","N/A",,"false","2000","false",,"false",,"4881","4881","0","true","false",
"C","A","20040101","2004","52","2004","51","ARM","Armenia","X","Export","0","W00","World","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51394394","false","-1","N/A",,"false","51394394","false",,"false",,"28916038","28916038","0","true","false",
"C","A","20040101","2004","52","2004","51","ARM","Armenia","X","Export","84","BLZ","Belize","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13828089","false","-1","N/A",,"false","13828089","false",,"false",,"9795215","9795215","0","true","false",
"C","A","20040101","2004","52","2004","51","ARM","Armenia","X","Export","100","BGR","Bulgaria","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5969700","false","-1","N/A",,"false","5969700","false",,"false",,"3215771","3215771","0","true","false",
"C","A","20040101","2004","52","2004","51","ARM","Armenia","X","Export","156","CHN","China","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","264748","false","-1","N/A",,"false","264748","false",,"false",,"259562","259562","0","true","false",
"C","A","20040101","2004","52","2004","51","ARM","Armenia","X","Export","246","FIN","Finland","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","77","false","-1","N/A",,"false","77","false",,"false",,"20","20","0","true","false",
"C","A","20040101","2004","52","2004","51","ARM","Armenia","X","Export","276","DEU","Germany","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2484560","false","-1","N/A",,"false","2484560","false",,"false",,"1787222","1787222","0","true","false",
"C","A","20040101","2004","52","2004","51","ARM","Armenia","X","Export","364","IRN","Iran","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6299740","false","-1","N/A",,"false","6299740","false",,"false",,"2957963","2957963","0","true","false",
"C","A","20040101","2004","52","2004","51","ARM","Armenia","X","Export","528","NLD","Netherlands","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13427850","false","-1","N/A",,"false","13427850","false",,"false",,"6741982","6741982","0","true","false",
"C","A","20040101","2004","52","2004","51","ARM","Armenia","X","Export","724","ESP","Spain","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","990800","false","-1","N/A",,"false","990800","false",,"false",,"414383","414383","0","true","false",
"C","A","20040101","2004","52","2004","51","ARM","Armenia","X","Export","757","CHE","Switzerland","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8128830","false","-1","N/A",,"false","8128830","false",,"false",,"3743920","3743920","0","true","false",
"C","A","20040101","2004","52","2004","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1511642","false","-1","N/A",,"false","1511642","false",,"false",,"805377","805377","0","true","false",
"C","A","20040101","2004","52","2004","56","BEL","Belgium","X","Export","76","BRA","Brazil","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","296980","false","-1","N/A",,"false","296980","false",,"false",,"185088","185088","0","true","false",
"C","A","20040101","2004","52","2004","56","BEL","Belgium","X","Export","156","CHN","China","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1132852","false","-1","N/A",,"false","1132852","false",,"false",,"553669","553669","0","true","false",
"C","A","20040101","2004","52","2004","56","BEL","Belgium","X","Export","251","FRA","France","0","W00","World","H2","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9297","false","-1","N/A",,"false","9297","false",,"false",,"36494","36494","0","true","false",
