typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","19940101","1994","52","1994","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","957","false","-1","N/A",,"false","957","false",,"false","9331",,"9331","0","true","false",
"C","A","19940101","1994","52","1994","222","SLV","El Salvador","M","Import","320","GTM","Guatemala","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","957","false","-1","N/A",,"false","957","false",,"false","9331",,"9331","0","true","false",
"C","A","19940101","1994","52","1994","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","111084000","false","-1","N/A",,"false","111084000","false",,"false","43290960",,"43290960","0","true","false",
"C","A","19940101","1994","52","1994","246","FIN","Finland","M","Import","36","AUS","Australia","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","70468000","false","-1","N/A",,"false","70468000","false",,"false","29480686",,"29480686","0","true","false",
"C","A","19940101","1994","52","1994","246","FIN","Finland","M","Import","579","NOR","Norway","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40616000","false","-1","N/A",,"false","40616000","false",,"false","13810245",,"13810245","0","true","false",
"C","A","19940101","1994","52","1994","246","FIN","Finland","M","Import","899","_X ","Areas, nes","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","-1","N/A",,"false",,"false",,"false","30",,"30","0","true","false",
"C","A","19940101","1994","52","1994","251","FRA","France","M","Import","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1496148","false","-1","N/A",,"false","1496148","false",,"false","115622",,"115622","0","true","false",
"C","A","19940101","1994","52","1994","251","FRA","France","M","Import","58","BEL","Belgium-Luxembourg (...1998)","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33398","false","-1","N/A",,"false","33398","false",,"false","12465",,"12465","0","true","false",
"C","A","19940101","1994","52","1994","251","FRA","France","M","Import","246","FIN","Finland","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","-1","N/A",,"false",,"false",,"false","91416",,"91416","0","true","false",
"C","A","19940101","1994","52","1994","251","FRA","France","M","Import","276","DEU","Germany","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1446375","false","-1","N/A",,"false","1446375","false",,"false","6865",,"6865","0","true","false",
"C","A","19940101","1994","52","1994","251","FRA","France","M","Import","528","NLD","Netherlands","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000","false","-1","N/A",,"false","3000","false",,"false","2709",,"2709","0","true","false",
"C","A","19940101","1994","52","1994","251","FRA","France","M","Import","540","NCL","New Caledonia","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13375","false","-1","N/A",,"false","13375","false",,"false","2167",,"2167","0","true","false",
"C","A","19940101","1994","52","1994","218","ECU","Ecuador","X","Export","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14","false","-1","N/A",,"false","14","false",,"false",,"799","799","0","true","false",
"C","A","19940101","1994","52","1994","218","ECU","Ecuador","X","Export","591","PAN","Panama","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14","false","-1","N/A",,"false","14","false",,"false",,"799","799","0","true","false",
"C","A","19940101","1994","52","1994","246","FIN","Finland","X","Export","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36017000","false","-1","N/A",,"false","36017000","false",,"false",,"10440215","10440215","0","true","false",
"C","A","19940101","1994","52","1994","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36017000","false","-1","N/A",,"false","36017000","false",,"false",,"10440215","10440215","0","true","false",
"C","A","19940101","1994","52","1994","251","FRA","France","X","Export","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21699","false","-1","N/A",,"false","21699","false",,"false",,"79531","79531","0","true","false",
"C","A","19940101","1994","52","1994","251","FRA","France","X","Export","724","ESP","Spain","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","-1","N/A",,"false",,"false",,"false",,"903","903","0","true","false",
"C","A","19940101","1994","52","1994","251","FRA","France","X","Export","788","TUN","Tunisia","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21699","false","-1","N/A",,"false","21699","false",,"false",,"78628","78628","0","true","false",
"C","A","19940101","1994","52","1994","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","421187","false","-1","N/A",,"false","421187","false",,"false","773000",,"773000","0","true","false",
"C","A","19940101","1994","52","1994","276","DEU","Germany","M","Import","124","CAN","Canada","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","98000","false","-1","N/A",,"false","98000","false",,"false","578000",,"578000","0","true","false",
"C","A","19940101","1994","52","1994","276","DEU","Germany","M","Import","203","CZE","Czechia","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3500","false","-1","N/A",,"false","3500","false",,"false","4000",,"4000","0","true","false",
"C","A","19940101","1994","52","1994","276","DEU","Germany","M","Import","579","NOR","Norway","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24000","false","-1","N/A",,"false","24000","false",,"false","155000",,"155000","0","true","false",
"C","A","19940101","1994","52","1994","276","DEU","Germany","M","Import","703","SVK","Slovakia","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","294687","false","-1","N/A",,"false","294687","false",,"false","29000",,"29000","0","true","false",
"C","A","19940101","1994","52","1994","276","DEU","Germany","M","Import","842","USA","USA","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","-1","N/A",,"false","1000","false",,"false","7000",,"7000","0","true","false",
"C","A","19940101","1994","52","1994","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3625","false","-1","N/A",,"false","3625","false",,"false",,"1000","1000","0","true","false",
"C","A","19940101","1994","52","1994","276","DEU","Germany","X","Export","251","FRA","France","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3625","false","-1","N/A",,"false","3625","false",,"false",,"1000","1000","0","true","false",
"C","A","19940101","1994","52","1994","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57500","false","-1","N/A",,"false","57500","false",,"false","351314",,"351314","0","true","false",
"C","A","19940101","1994","52","1994","360","IDN","Indonesia","M","Import","528","NLD","Netherlands","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50000","false","-1","N/A",,"false","50000","false",,"false","348645",,"348645","0","true","false",
"C","A","19940101","1994","52","1994","360","IDN","Indonesia","M","Import","702","SGP","Singapore","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7500","false","-1","N/A",,"false","7500","false",,"false","2669",,"2669","0","true","false",
"C","A","19940101","1994","52","1994","372","IRL","Ireland","M","Import","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","138664","false","-1","N/A",,"false","138664","false",,"false","14915",,"14915","0","true","false",
"C","A","19940101","1994","52","1994","372","IRL","Ireland","M","Import","276","DEU","Germany","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","-1","N/A",,"false","4","false",,"false","3993",,"3993","0","true","false",
"C","A","19940101","1994","52","1994","372","IRL","Ireland","M","Import","826","GBR","United Kingdom","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","138660","false","-1","N/A",,"false","138660","false",,"false","10922",,"10922","0","true","false",
"C","A","19940101","1994","52","1994","380","ITA","Italy","M","Import","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30","false","-1","N/A",,"true","30","false",,"false","370",,"370","0","false","false",
"C","A","19940101","1994","52","1994","380","ITA","Italy","M","Import","899","_X ","Areas, nes","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30","false","-1","N/A",,"true","30","false",,"false","370",,"370","0","false","false",
"C","A","19940101","1994","52","1994","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2901560000","false","-1","N/A",,"false","2901560000","false",,"false","100519001",,"100519001","0","true","false",
"C","A","19940101","1994","52","1994","392","JPN","Japan","M","Import","360","IDN","Indonesia","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","939557000","false","-1","N/A",,"false","939557000","false",,"false","28932190",,"28932190","0","true","false",
"C","A","19940101","1994","52","1994","392","JPN","Japan","M","Import","540","NCL","New Caledonia","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1309178000","false","-1","N/A",,"false","1309178000","false",,"false","51332169",,"51332169","0","true","false",
"C","A","19940101","1994","52","1994","392","JPN","Japan","M","Import","608","PHL","Philippines","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","652825000","false","-1","N/A",,"false","652825000","false",,"false","20254642",,"20254642","0","true","false",
"C","A","19940101","1994","52","1994","454","MWI","Malawi","M","Import","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","191",,"191","0","true","false",
"C","A","19940101","1994","52","1994","454","MWI","Malawi","M","Import","899","_X ","Areas, nes","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","191",,"191","0","true","false",
"C","A","19940101","1994","52","1994","458","MYS","Malaysia","M","Import","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8655","false","-1","N/A",,"false","8655","false",,"false","44046",,"44046","0","true","false",
"C","A","19940101","1994","52","1994","458","MYS","Malaysia","M","Import","36","AUS","Australia","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2500","false","-1","N/A",,"false","2500","false",,"false","3371",,"3371","0","true","false",
"C","A","19940101","1994","52","1994","458","MYS","Malaysia","M","Import","58","BEL","Belgium-Luxembourg (...1998)","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","558","false","-1","N/A",,"false","558","false",,"false","4247",,"4247","0","true","false",
"C","A","19940101","1994","52","1994","458","MYS","Malaysia","M","Import","380","ITA","Italy","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","597","false","-1","N/A",,"false","597","false",,"false","1950",,"1950","0","true","false",
"C","A","19940101","1994","52","1994","458","MYS","Malaysia","M","Import","490","S19","Other Asia, nes","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","-1","N/A",,"false","1000","false",,"false","3432",,"3432","0","true","false",
"C","A","19940101","1994","52","1994","458","MYS","Malaysia","M","Import","608","PHL","Philippines","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","-1","N/A",,"false","1000","false",,"false","3217",,"3217","0","true","false",
"C","A","19940101","1994","52","1994","458","MYS","Malaysia","M","Import","842","USA","USA","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000","false","-1","N/A",,"false","3000","false",,"false","27829",,"27829","0","true","false",
"C","A","19940101","1994","52","1994","470","MLT","Malta","M","Import","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A",,"false",,"false",,"false","3719",,"3719","0","true","false",
"C","A","19940101","1994","52","1994","470","MLT","Malta","M","Import","380","ITA","Italy","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A",,"false",,"false",,"false","3719",,"3719","0","true","false",
"C","A","19940101","1994","52","1994","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1497860480","false","-1","N/A",,"false","1497860480","false",,"false",,"27293266","27293266","0","true","false",
"C","A","19940101","1994","52","1994","360","IDN","Indonesia","X","Export","36","AUS","Australia","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","853454528","false","-1","N/A",,"false","853454528","false",,"false",,"8763677","8763677","0","true","false",
"C","A","19940101","1994","52","1994","360","IDN","Indonesia","X","Export","392","JPN","Japan","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","626985984","false","-1","N/A",,"false","626985984","false",,"false",,"18093088","18093088","0","true","false",
"C","A","19940101","1994","52","1994","360","IDN","Indonesia","X","Export","842","USA","USA","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17420000","false","-1","N/A",,"false","17420000","false",,"false",,"436500","436500","0","true","false",
"C","A","19940101","1994","52","1994","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2312","false","-1","N/A",,"true","2312","false",,"false",,"4384","4384","0","false","false",
"C","A","19940101","1994","52","1994","380","ITA","Italy","X","Export","528","NLD","Netherlands","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2312","false","-1","N/A",,"true","2312","false",,"false",,"4384","4384","0","false","false",
"C","A","19940101","1994","52","1994","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","69000","false","-1","N/A",,"false","69000","false",,"false",,"788","788","0","true","false",
"C","A","19940101","1994","52","1994","458","MYS","Malaysia","X","Export","702","SGP","Singapore","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","69000","false","-1","N/A",,"false","69000","false",,"false",,"788","788","0","true","false",
"C","A","19940101","1994","52","1994","528","NLD","Netherlands","M","Import","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","226037","false","-1","N/A",,"false","226037","false",,"false","879264",,"879264","0","true","false",
"C","A","19940101","1994","52","1994","528","NLD","Netherlands","M","Import","58","BEL","Belgium-Luxembourg (...1998)","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","73277","false","-1","N/A",,"false","73277","false",,"false","406037",,"406037","0","true","false",
"C","A","19940101","1994","52","1994","528","NLD","Netherlands","M","Import","251","FRA","France","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63808","false","-1","N/A",,"false","63808","false",,"false","422998",,"422998","0","true","false",
"C","A","19940101","1994","52","1994","528","NLD","Netherlands","M","Import","392","JPN","Japan","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6812","false","-1","N/A",,"false","6812","false",,"false","44714",,"44714","0","true","false",
"C","A","19940101","1994","52","1994","528","NLD","Netherlands","M","Import","826","GBR","United Kingdom","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","82140","false","-1","N/A",,"false","82140","false",,"false","5515",,"5515","0","true","false",
"C","A","19940101","1994","52","1994","604","PER","Peru","M","Import","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62","false","-1","N/A",,"false","62","false",,"false","1937",,"1937","0","true","false",
"C","A","19940101","1994","52","1994","604","PER","Peru","M","Import","842","USA","USA","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62","false","-1","N/A",,"false","62","false",,"false","1937",,"1937","0","true","false",
"C","A","19940101","1994","52","1994","616","POL","Poland","M","Import","0","W00","World","0","W00","World","H0","HS","true","260400","Nickel ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","525000","false","-1","N/A",,"false","525000","false",,"false","127000",,"127000","0","true","false",
