typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20150101","2015","52","2015","180","COD","Dem. Rep. of the Congo","X","Export","124","CAN","Canada","710","ZAF","South Africa","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","570594","false","8","kg","570594","false","570594","false","0","false","0","44256.979","44256.979","0","false","true",
"C","A","20150101","2015","52","2015","180","COD","Dem. Rep. of the Congo","X","Export","156","CHN","China","710","ZAF","South Africa","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3180","false","8","kg","3180","false","3180","false","0","false","0","222.231","222.231","0","false","true",
"C","A","20150101","2015","52","2015","180","COD","Dem. Rep. of the Congo","X","Export","710","ZAF","South Africa","710","ZAF","South Africa","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20874","false","8","kg","20874","false","20874","false","0","false","0","4963.195","4963.195","0","false","true",
"C","A","20150101","2015","52","2015","180","COD","Dem. Rep. of the Congo","X","Export","842","USA","USA","710","ZAF","South Africa","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","710","false","8","kg","710","false","710","false","0","false","0","44.984","44.984","0","false","true",
"C","A","20150101","2015","52","2015","276","DEU","Germany","M","Import","0","W00","World","710","ZAF","South Africa","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","77835","false","8","kg","77835","false","77835","false",,"false","260073.18",,"260073.18","0","false","true",
"C","A","20150101","2015","52","2015","276","DEU","Germany","M","Import","710","ZAF","South Africa","710","ZAF","South Africa","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","77835","false","8","kg","77835","false","77835","false",,"false","260073.18",,"260073.18","0","false","true",
"C","A","20150101","2015","52","2015","894","ZMB","Zambia","M","Import","0","W00","World","710","ZAF","South Africa","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6500420","false","21","1000 KG","6500.42","false","6500420","false","0","false","13765399.301",,"13765399.301","0","false","true",
"C","A","20150101","2015","52","2015","894","ZMB","Zambia","M","Import","152","CHL","Chile","710","ZAF","South Africa","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","445000","false","21","1000 KG","445","false","445000","false","0","false","8306355.168",,"8306355.168","0","false","true",
"C","A","20150101","2015","52","2015","894","ZMB","Zambia","M","Import","180","COD","Dem. Rep. of the Congo","710","ZAF","South Africa","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6052420","false","21","1000 KG","6052.42","false","6052420","false","0","false","5442015.744",,"5442015.744","0","false","true",
"C","A","20150101","2015","52","2015","894","ZMB","Zambia","M","Import","710","ZAF","South Africa","710","ZAF","South Africa","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000","false","21","1000 KG","3","false","3000","false","0","false","17028.39",,"17028.39","0","false","true",
"C","A","20150101","2015","52","2015","276","DEU","Germany","M","Import","0","W00","World","32","ARG","Argentina","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","109804000","false","8","kg","109804000","false","109804000","false",,"false","199295819.357",,"199295819.357","0","false","true",
"C","A","20150101","2015","52","2015","276","DEU","Germany","M","Import","32","ARG","Argentina","32","ARG","Argentina","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","109804000","false","8","kg","109804000","false","109804000","false",,"false","199295819.357",,"199295819.357","0","false","true",
"C","A","20150101","2015","52","2015","724","ESP","Spain","M","Import","0","W00","World","32","ARG","Argentina","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75073300","false","8","kg","75073300","false","75073300","false","0","false","130938963.163",,"130938963.163","0","false","true",
"C","A","20150101","2015","52","2015","724","ESP","Spain","M","Import","32","ARG","Argentina","32","ARG","Argentina","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75073300","false","8","kg","75073300","false","75073300","false","0","false","130938963.163",,"130938963.163","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","0","W00","World","418","LAO","Lao People's Dem. Rep.","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","51341250","false","8","kg","51341250","false","51341250","false",,"false","69611800",,"69611800","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","418","LAO","Lao People's Dem. Rep.","418","LAO","Lao People's Dem. Rep.","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","51341250","false","8","kg","51341250","false","51341250","false",,"false","69611800",,"69611800","0","true","false",
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","0","W00","World","699","IND","India","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","338","false","8","kg","338","false","338","false","0","false",,"1412.335","1412.335","0","false","true",
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","699","IND","India","699","IND","India","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","338","false","8","kg","338","false","338","false","0","false",,"1412.335","1412.335","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","0","W00","World","699","IND","India","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","337654","false","8","kg","337654","false","337654","false",,"false","171043",,"171043","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","699","IND","India","699","IND","India","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","337654","false","8","kg","337654","false","337654","false",,"false","171043",,"171043","0","true","false",
"C","A","20150101","2015","52","2015","414","KWT","Kuwait","M","Import","0","W00","World","699","IND","India","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","714","false","8","kg","714","false","714","false",,"false","12066.541",,"12066.541","0","false","true",
"C","A","20150101","2015","52","2015","414","KWT","Kuwait","M","Import","699","IND","India","699","IND","India","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","714","false","8","kg","714","false","714","false",,"false","12066.541",,"12066.541","0","false","true",
"C","A","20150101","2015","52","2015","792","TUR","Türkiye","X","Export","0","W00","World","699","IND","India","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4976680","false","8","kg","4976680","false","4976680","false","0","false","0","6987348","6987348","0","false","true",
"C","A","20150101","2015","52","2015","792","TUR","Türkiye","X","Export","699","IND","India","699","IND","India","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4976680","false","8","kg","4976680","false","4976680","false","0","false","0","6987348","6987348","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","0","W00","World","104","MMR","Myanmar","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","22007790","false","8","kg","22007790","false","22007790","false",,"false","7314878",,"7314878","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","104","MMR","Myanmar","104","MMR","Myanmar","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","22007790","false","8","kg","22007790","false","22007790","false",,"false","7314878",,"7314878","0","true","false",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","0","W00","World","178","COG","Congo","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","120528","false","8","kg","120528","false","120528","false",,"false","164494",,"164494","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","178","COG","Congo","178","COG","Congo","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","120528","false","8","kg","120528","false","120528","false",,"false","164494",,"164494","0","true","false",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","0","W00","World","51","ARM","Armenia","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","18600600","false","8","kg","18600600","false","18600600","false",,"false","22775420",,"22775420","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","51","ARM","Armenia","51","ARM","Armenia","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","18600600","false","8","kg","18600600","false","18600600","false",,"false","22775420",,"22775420","0","true","false",
"C","A","20150101","2015","52","2015","724","ESP","Spain","M","Import","0","W00","World","51","ARM","Armenia","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34030110","false","8","kg","34030110","false","34030110","false","0","false","36036981.027",,"36036981.027","0","false","true",
"C","A","20150101","2015","52","2015","724","ESP","Spain","M","Import","51","ARM","Armenia","51","ARM","Armenia","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34030110","false","8","kg","34030110","false","34030110","false","0","false","36036981.027",,"36036981.027","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","0","W00","World","408","PRK","Dem. People's Rep. of Korea","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","33949700","false","8","kg","33949700","false","33949700","false",,"false","15836167",,"15836167","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","408","PRK","Dem. People's Rep. of Korea","408","PRK","Dem. People's Rep. of Korea","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","33949700","false","8","kg","33949700","false","33949700","false",,"false","15836167",,"15836167","0","true","false",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","0","W00","World","398","KAZ","Kazakhstan","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","201950500","false","8","kg","201950500","false","201950500","false",,"false","196824136",,"196824136","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","398","KAZ","Kazakhstan","398","KAZ","Kazakhstan","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","201950500","false","8","kg","201950500","false","201950500","false",,"false","196824136",,"196824136","0","true","false",
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","0","W00","World","180","COD","Dem. Rep. of the Congo","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","147595","false","8","kg","147595","false","147595","false","0","false",,"145619.223","145619.223","0","false","true",
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","180","COD","Dem. Rep. of the Congo","180","COD","Dem. Rep. of the Congo","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","147595","false","8","kg","147595","false","147595","false","0","false",,"145619.223","145619.223","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","0","W00","World","180","COD","Dem. Rep. of the Congo","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4803290","false","8","kg","4803290","false","4803290","false",,"false","4277695",,"4277695","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","180","COD","Dem. Rep. of the Congo","180","COD","Dem. Rep. of the Congo","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4803290","false","8","kg","4803290","false","4803290","false",,"false","4277695",,"4277695","0","true","false",
"C","A","20150101","2015","52","2015","894","ZMB","Zambia","M","Import","0","W00","World","180","COD","Dem. Rep. of the Congo","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","136175283.371","true","-1","N/A","0","false","136175283.371","true","0","false","246587868.797",,"246587868.797","6","false","true",
"C","A","20150101","2015","52","2015","894","ZMB","Zambia","M","Import","180","COD","Dem. Rep. of the Congo","180","COD","Dem. Rep. of the Congo","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","135842283.371","true","-1","N/A","0","false","135842283.371","true","0","false","245682364.931",,"245682364.931","6","false","true",
"C","A","20150101","2015","52","2015","894","ZMB","Zambia","M","Import","710","ZAF","South Africa","180","COD","Dem. Rep. of the Congo","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","333000","false","21","1000 KG","333","false","333000","false","0","false","905503.866",,"905503.866","0","false","true",
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","0","W00","World","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","21237209.232","false","-1","N/A","0","false","0","false","0","false",,"226229853.978","226229853.978","0","false","true",
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","124","CAN","Canada","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2523","false","8","kg","2523","false","2523","false","0","false",,"9878.524","9878.524","0","false","true",
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","152","CHL","Chile","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","12","false","8","kg","12","false","12","false","0","false",,"51.642","51.642","0","false","true",
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","203","CZE","Czechia","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","123","false","8","kg","123","false","123","false","0","false",,"480.429","480.429","0","false","true",
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","484","MEX","Mexico","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","39","false","8","kg","39","false","39","false","0","false",,"226.13","226.13","0","false","true",
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","842","USA","USA","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","21234512.232","false","-1","N/A","0","false","0","false","0","false",,"226219217.253","226219217.253","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","0","W00","World","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","138771540","false","8","kg","138771540","false","138771540","false",,"false","189918394",,"189918394","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","124","CAN","Canada","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","22482340","false","8","kg","22482340","false","22482340","false",,"false","46205402",,"46205402","0","true","false",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","842","USA","USA","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","116289200","false","8","kg","116289200","false","116289200","false",,"false","143712992",,"143712992","0","true","false",
"C","A","20150101","2015","52","2015","214","DOM","Dominican Rep.","M","Import","0","W00","World","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","97","false","8","kg","97","false","97","false","0","false","309.91","280.38","309.91","0","false","true",
"C","A","20150101","2015","52","2015","214","DOM","Dominican Rep.","M","Import","124","CAN","Canada","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30","false","8","kg","30","false","30","false","0","false","26.859","24.3","26.859","0","false","true",
"C","A","20150101","2015","52","2015","214","DOM","Dominican Rep.","M","Import","842","USA","USA","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67","false","8","kg","67","false","67","false","0","false","283.051","256.08","283.051","0","false","true",
"C","A","20150101","2015","52","2015","180","COD","Dem. Rep. of the Congo","X","Export","0","W00","World","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1308","false","8","kg","1308","false","1308","false","0","false","0","5716.75","5716.75","0","false","true",
"C","A","20150101","2015","52","2015","180","COD","Dem. Rep. of the Congo","X","Export","842","USA","USA","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1308","false","8","kg","1308","false","1308","false","0","false","0","5716.75","5716.75","0","false","true",
"C","A","20150101","2015","52","2015","276","DEU","Germany","M","Import","0","W00","World","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2083","false","8","kg","2083","false","2083","false",,"false","3824.606",,"3824.606","0","false","true",
"C","A","20150101","2015","52","2015","276","DEU","Germany","M","Import","842","USA","USA","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2083","false","8","kg","2083","false","2083","false",,"false","3824.606",,"3824.606","0","false","true",
"C","A","20150101","2015","52","2015","426","LSO","Lesotho","M","Import","0","W00","World","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1","false",,"false","1","false","33222.46",,"33222.46","0","false","true",
"C","A","20150101","2015","52","2015","426","LSO","Lesotho","M","Import","842","USA","USA","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1","false",,"false","1","false","33222.46",,"33222.46","0","false","true",
"C","A","20150101","2015","52","2015","604","PER","Peru","M","Import","0","W00","World","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","457.75","false","8","kg","457.75","false","457.75","false","0","false","2757.37","1798.21","2757.37","0","false","true",
"C","A","20150101","2015","52","2015","604","PER","Peru","M","Import","76","BRA","Brazil","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20.47","false","8","kg","20.47","false","20.47","false","0","false","527.38","521.48","527.38","0","false","true",
"C","A","20150101","2015","52","2015","604","PER","Peru","M","Import","124","CAN","Canada","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","350","false","8","kg","350","false","350","false","0","false","1029.96","100","1029.96","0","false","true",
"C","A","20150101","2015","52","2015","604","PER","Peru","M","Import","842","USA","USA","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","87.28","false","8","kg","87.28","false","87.28","false","0","false","1200.03","1176.73","1200.03","0","false","true",
"C","A","20150101","2015","52","2015","724","ESP","Spain","M","Import","0","W00","World","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","290824610.311","true","-1","N/A","0","false",,"true","0","false","362068701.006",,"362068701.006","6","false","true",
"C","A","20150101","2015","52","2015","724","ESP","Spain","M","Import","842","USA","USA","842","USA","USA","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","290824610.311","true","-1","N/A","0","false",,"true","0","false","362068701.006",,"362068701.006","6","false","true",
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","0","W00","World","156","CHN","China","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","6","false","8","kg","6","false","6","false","0","false",,"24.256","24.256","0","false","true",
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","156","CHN","China","156","CHN","China","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","6","false","8","kg","6","false","6","false","0","false",,"24.256","24.256","0","false","true",
"C","A","20150101","2015","52","2015","180","COD","Dem. Rep. of the Congo","X","Export","0","W00","World","156","CHN","China","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","95139","false","8","kg","95139","false","95139","false","0","false","0","80838.074","80838.074","0","false","true",
"C","A","20150101","2015","52","2015","180","COD","Dem. Rep. of the Congo","X","Export","156","CHN","China","156","CHN","China","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","95139","false","8","kg","95139","false","95139","false","0","false","0","80838.074","80838.074","0","false","true",
"C","A","20150101","2015","52","2015","276","DEU","Germany","M","Import","0","W00","World","156","CHN","China","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2661","false","8","kg","2661","false","2661","false",,"false","4930.502",,"4930.502","0","false","true",
"C","A","20150101","2015","52","2015","276","DEU","Germany","M","Import","156","CHN","China","156","CHN","China","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2661","false","8","kg","2661","false","2661","false",,"false","4930.502",,"4930.502","0","false","true",
"C","A","20150101","2015","52","2015","620","PRT","Portugal","M","Import","0","W00","World","156","CHN","China","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false",,"false","302.702",,"302.702","0","false","true",
"C","A","20150101","2015","52","2015","620","PRT","Portugal","M","Import","156","CHN","China","156","CHN","China","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false",,"false","302.702",,"302.702","0","false","true",
"C","A","20150101","2015","52","2015","724","ESP","Spain","M","Import","0","W00","World","156","CHN","China","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26603","false","8","kg","26603","false","26603","false","0","false","38000.44",,"38000.44","0","false","true",
"C","A","20150101","2015","52","2015","724","ESP","Spain","M","Import","156","CHN","China","156","CHN","China","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false","101.291",,"101.291","0","false","true",
"C","A","20150101","2015","52","2015","724","ESP","Spain","M","Import","568","E19","Other Europe, nes","156","CHN","China","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26600","false","8","kg","26600","false","26600","false","0","false","37899.149",,"37899.149","0","false","true",
"C","A","20150101","2015","52","2015","792","TUR","Türkiye","X","Export","0","W00","World","156","CHN","China","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","145359000","false","8","kg","145359000","false","145359000","false","0","false","0","111212219","111212219","0","false","true",
"C","A","20150101","2015","52","2015","792","TUR","Türkiye","X","Export","156","CHN","China","156","CHN","China","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","145359000","false","8","kg","145359000","false","145359000","false","0","false","0","111212219","111212219","0","false","true",
"C","A","20150101","2015","52","2015","276","DEU","Germany","X","Export","0","W00","World","899","_X ","Areas, nes","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","43461463","false","8","kg","43461463","false","43461463","false",,"false",,"18876478.332","18876478.332","0","false","true",
"C","A","20150101","2015","52","2015","276","DEU","Germany","X","Export","56","BEL","Belgium","899","_X ","Areas, nes","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","45095","false","8","kg","45095","false","45095","false",,"false",,"615446.529","615446.529","0","false","true",
"C","A","20150101","2015","52","2015","276","DEU","Germany","X","Export","124","CAN","Canada","899","_X ","Areas, nes","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","92466","false","8","kg","92466","false","92466","false",,"false",,"1247005.083","1247005.083","0","false","true",
"C","A","20150101","2015","52","2015","276","DEU","Germany","X","Export","752","SWE","Sweden","899","_X ","Areas, nes","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","43013282","false","8","kg","43013282","false","43013282","false",,"false",,"16771251.73","16771251.73","0","false","true",
"C","A","20150101","2015","52","2015","276","DEU","Germany","X","Export","842","USA","USA","899","_X ","Areas, nes","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","310620","false","8","kg","310620","false","310620","false",,"false",,"242774.991","242774.991","0","false","true",
"C","A","20150101","2015","52","2015","682","SAU","Saudi Arabia","M","Import","0","W00","World","899","_X ","Areas, nes","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","133000","false","8","kg","133000","false","133000","false",,"false","750741.858",,"750741.858","0","false","true",
"C","A","20150101","2015","52","2015","682","SAU","Saudi Arabia","M","Import","842","USA","USA","899","_X ","Areas, nes","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","133000","false","8","kg","133000","false","133000","false",,"false","750741.858",,"750741.858","0","true","false",
"C","A","20150101","2015","52","2015","604","PER","Peru","X","Export","0","W00","World","899","_X ","Areas, nes","H4","HS","true","260300","Copper ores and concentrates","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5125286164.99","false","8","kg","5125286164.99","false","5125286164.99","false","0","false",,"6599738215.24","6599738215.24","0","false","true",
