typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20070101","2007","52","2007","276","DEU","Germany","M","Import","528","NLD","Netherlands","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2200","false","-1","N/A",,"false","2200","false",,"false","9000",,"9000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","M","Import","643","RUS","Russian Federation","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","83100","false","-1","N/A",,"false","83100","false",,"false","2827000",,"2827000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","M","Import","724","ESP","Spain","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","-1","N/A",,"false","300","false",,"false","2000",,"2000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","M","Import","752","SWE","Sweden","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9400","false","-1","N/A",,"false","9400","false",,"false","48000",,"48000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","M","Import","757","CHE","Switzerland","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1300","false","-1","N/A",,"false","1300","false",,"false","46000",,"46000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","M","Import","762","TJK","Tajikistan","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","-1","N/A",,"false","100","false",,"false","2000",,"2000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","M","Import","826","GBR","United Kingdom","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3300","false","-1","N/A",,"false","3300","false",,"false","221000",,"221000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","M","Import","842","USA","USA","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","623200","false","-1","N/A",,"false","623200","false",,"false","17961000",,"17961000","0","true","false",
"C","A","20070101","2007","52","2007","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H2","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","269","false","-1","N/A",,"false","269","false",,"false","4232",,"4232","0","true","false",
"C","A","20070101","2007","52","2007","288","GHA","Ghana","M","Import","710","ZAF","South Africa","0","W00","World","H2","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","44",,"44","0","true","false",
"C","A","20070101","2007","52","2007","288","GHA","Ghana","M","Import","826","GBR","United Kingdom","0","W00","World","H2","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","268","false","-1","N/A",,"false","268","false",,"false","4189",,"4189","0","true","false",
"C","A","20070101","2007","52","2007","300","GRC","Greece","M","Import","0","W00","World","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","267","false","-1","N/A",,"false","267","false",,"false","2241",,"2241","0","true","false",
"C","A","20070101","2007","52","2007","300","GRC","Greece","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false","169",,"169","0","true","false",
"C","A","20070101","2007","52","2007","300","GRC","Greece","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","265","false","-1","N/A",,"false","265","false",,"false","2072",,"2072","0","true","false",
"C","A","20070101","2007","52","2007","304","GRL","Greenland","M","Import","0","W00","World","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4400","false","-1","N/A",,"false","4400","false",,"false","3637",,"3637","0","true","false",
"C","A","20070101","2007","52","2007","304","GRL","Greenland","M","Import","208","DNK","Denmark","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4400","false","-1","N/A",,"false","4400","false",,"false","3637",,"3637","0","true","false",
"C","A","20070101","2007","52","2007","308","GRD","Grenada","M","Import","0","W00","World","0","W00","World","H1","HS","true","280519","Alkali metals; other than sodium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23","false","-1","N/A",,"false","23","false",,"false","1154",,"1154","0","false","false",
"C","A","20070101","2007","52","2007","308","GRD","Grenada","M","Import","842","USA","USA","0","W00","World","H1","HS","true","280519","Alkali metals; other than sodium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23","false","-1","N/A",,"false","23","false",,"false","1154",,"1154","0","false","false",
"C","A","20070101","2007","52","2007","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","85","false","-1","N/A",,"false","85","false",,"false","409",,"409","0","true","false",
"C","A","20070101","2007","52","2007","320","GTM","Guatemala","M","Import","484","MEX","Mexico","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50","false","-1","N/A",,"false","50","false",,"false","244",,"244","0","true","false",
"C","A","20070101","2007","52","2007","320","GTM","Guatemala","M","Import","842","USA","USA","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35","false","-1","N/A",,"false","35","false",,"false","165",,"165","0","true","false",
"C","A","20070101","2007","52","2007","324","GIN","Guinea","M","Import","0","W00","World","0","W00","World","H2","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","177","false","-1","N/A",,"false","177","false",,"false","9331",,"9331","0","true","false",
"C","A","20070101","2007","52","2007","324","GIN","Guinea","M","Import","56","BEL","Belgium","0","W00","World","H2","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","149","false","-1","N/A",,"false","149","false",,"false","3367",,"3367","0","true","false",
"C","A","20070101","2007","52","2007","324","GIN","Guinea","M","Import","710","ZAF","South Africa","0","W00","World","H2","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28","false","-1","N/A",,"false","28","false",,"false","5963",,"5963","0","true","false",
"C","A","20070101","2007","52","2007","328","GUY","Guyana","M","Import","0","W00","World","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","158","false","-1","N/A",,"false","158","false",,"false","1084",,"1084","0","true","false",
"C","A","20070101","2007","52","2007","328","GUY","Guyana","M","Import","826","GBR","United Kingdom","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","152","false","-1","N/A",,"false","152","false",,"false","735",,"735","0","true","false",
"C","A","20070101","2007","52","2007","328","GUY","Guyana","M","Import","842","USA","USA","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","false","-1","N/A",,"false","6","false",,"false","349",,"349","0","true","false",
"C","A","20070101","2007","52","2007","340","HND","Honduras","M","Import","0","W00","World","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","1682",,"1682","0","true","false",
"C","A","20070101","2007","52","2007","340","HND","Honduras","M","Import","124","CAN","Canada","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","1682",,"1682","0","true","false",
"C","A","20070101","2007","52","2007","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41108","false","-1","N/A",,"false","41108","false",,"false","2388799",,"2388799","0","true","false",
"C","A","20070101","2007","52","2007","344","HKG","China, Hong Kong SAR","M","Import","156","CHN","China","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14040","false","-1","N/A",,"false","14040","false",,"false","793722",,"793722","0","true","false",
"C","A","20070101","2007","52","2007","344","HKG","China, Hong Kong SAR","M","Import","643","RUS","Russian Federation","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24562","false","-1","N/A",,"false","24562","false",,"false","1405470",,"1405470","0","true","false",
"C","A","20070101","2007","52","2007","344","HKG","China, Hong Kong SAR","M","Import","842","USA","USA","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2506","false","-1","N/A",,"false","2506","false",,"false","189606",,"189606","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","178948","true","-1","N/A",,"false","178948","true",,"false",,"9959000","9959000","6","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","32","ARG","Argentina","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","162","true","-1","N/A",,"false","162","true",,"false",,"9000","9000","6","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","36","AUS","Australia","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","-1","N/A",,"false","300","false",,"false",,"9000","9000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","40","AUT","Austria","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1400","false","-1","N/A",,"false","1400","false",,"false",,"36000","36000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","56","BEL","Belgium","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","413","true","-1","N/A",,"false","413","true",,"false",,"23000","23000","6","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","124","CAN","Canada","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","162","true","-1","N/A",,"false","162","true",,"false",,"9000","9000","6","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","156","CHN","China","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7800","false","-1","N/A",,"false","7800","false",,"false",,"371000","371000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","191","HRV","Croatia","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","-1","N/A",,"false","100","false",,"false",,"7000","7000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","203","CZE","Czechia","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2500","false","-1","N/A",,"false","2500","false",,"false",,"202000","202000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","208","DNK","Denmark","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500","false","-1","N/A",,"false","500","false",,"false",,"15000","15000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","251","FRA","France","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21600","false","-1","N/A",,"false","21600","false",,"false",,"1467000","1467000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","340","HND","Honduras","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18","true","-1","N/A",,"false","18","true",,"false",,"1000","1000","6","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","-1","N/A",,"false","100","false",,"false",,"2000","2000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","348","HUN","Hungary","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2600","false","-1","N/A",,"false","2600","false",,"false",,"281000","281000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","372","IRL","Ireland","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200","false","-1","N/A",,"false","200","false",,"false",,"24000","24000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","376","ISR","Israel","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","-1","N/A",,"false","100","false",,"false",,"4000","4000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","380","ITA","Italy","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6600","false","-1","N/A",,"false","6600","false",,"false",,"932000","932000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72","true","-1","N/A",,"false","72","true",,"false",,"4000","4000","6","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","458","MYS","Malaysia","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","-1","N/A",,"false","300","false",,"false",,"22000","22000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","484","MEX","Mexico","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","108","true","-1","N/A",,"false","108","true",,"false",,"6000","6000","6","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","528","NLD","Netherlands","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","700","false","-1","N/A",,"false","700","false",,"false",,"114000","114000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","554","NZL","New Zealand","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","700","false","-1","N/A",,"false","700","false",,"false",,"14000","14000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","558","NIC","Nicaragua","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","-1","N/A",,"false","100","false",,"false",,"2000","2000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","616","POL","Poland","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","252","true","-1","N/A",,"false","252","true",,"false",,"14000","14000","6","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","620","PRT","Portugal","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72","true","-1","N/A",,"false","72","true",,"false",,"4000","4000","6","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","642","ROU","Romania","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","-1","N/A",,"false","100","false",,"false",,"29000","29000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","699","IND","India","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17700","false","-1","N/A",,"false","17700","false",,"false",,"739000","739000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","703","SVK","Slovakia","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","-1","N/A",,"false","300","false",,"false",,"6000","6000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","705","SVN","Slovenia","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18","true","-1","N/A",,"false","18","true",,"false",,"1000","1000","6","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","710","ZAF","South Africa","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1100","false","-1","N/A",,"false","1100","false",,"false",,"15000","15000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","724","ESP","Spain","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1800","false","-1","N/A",,"false","1800","false",,"false",,"69000","69000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","752","SWE","Sweden","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","270","true","-1","N/A",,"false","270","true",,"false",,"15000","15000","6","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","757","CHE","Switzerland","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","91800","false","-1","N/A",,"false","91800","false",,"false",,"4568000","4568000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","792","TUR","Türkiye","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","144","true","-1","N/A",,"false","144","true",,"false",,"8000","8000","6","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","826","GBR","United Kingdom","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","359","true","-1","N/A",,"false","359","true",,"false",,"20000","20000","6","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","839","XX ","Special Categories","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11700","false","-1","N/A",,"false","11700","false",,"false",,"530000","530000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","842","USA","USA","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5800","false","-1","N/A",,"false","5800","false",,"false",,"360000","360000","0","true","false",
"C","A","20070101","2007","52","2007","276","DEU","Germany","X","Export","862","VEN","Venezuela","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","-1","N/A",,"false","1000","false",,"false",,"27000","27000","0","true","false",
"C","A","20070101","2007","52","2007","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","982","false","-1","N/A",,"false","982","false",,"false",,"2664","2664","0","true","false",
"C","A","20070101","2007","52","2007","320","GTM","Guatemala","X","Export","222","SLV","El Salvador","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","672","false","-1","N/A",,"false","672","false",,"false",,"876","876","0","true","false",
"C","A","20070101","2007","52","2007","320","GTM","Guatemala","X","Export","340","HND","Honduras","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40","false","-1","N/A",,"false","40","false",,"false",,"1750","1750","0","true","false",
"C","A","20070101","2007","52","2007","320","GTM","Guatemala","X","Export","558","NIC","Nicaragua","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","270","false","-1","N/A",,"false","270","false",,"false",,"38","38","0","true","false",
"C","A","20070101","2007","52","2007","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44877","false","-1","N/A",,"false","44877","false",,"false",,"2636116","2636116","0","true","false",
"C","A","20070101","2007","52","2007","344","HKG","China, Hong Kong SAR","X","Export","156","CHN","China","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44631","false","-1","N/A",,"false","44631","false",,"false",,"2631117","2631117","0","true","false",
"C","A","20070101","2007","52","2007","344","HKG","China, Hong Kong SAR","X","Export","842","USA","USA","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","246","false","-1","N/A",,"false","246","false",,"false",,"4999","4999","0","true","false",
"C","A","20070101","2007","52","2007","348","HUN","Hungary","M","Import","0","W00","World","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2108","true","-1","N/A",,"false","2108","true",,"false","265000",,"265000","6","true","false",
"C","A","20070101","2007","52","2007","348","HUN","Hungary","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2100","false","-1","N/A",,"false","2100","false",,"false","264000",,"264000","0","true","false",
"C","A","20070101","2007","52","2007","348","HUN","Hungary","M","Import","440","LTU","Lithuania","0","W00","World","H3","HS","true","280519","Alkali or alkali-earth metals; other than sodium and calcium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","true","-1","N/A",,"false","8","true",,"false","1000",,"1000","6","true","false",
"C","A","20070101","2007","52","2007","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H1","HS","true","280519","Alkali metals; other than sodium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1156765","false","-1","N/A",,"false","1156765","false",,"false","334084",,"334084","0","false","false",
"C","A","20070101","2007","52","2007","360","IDN","Indonesia","M","Import","36","AUS","Australia","0","W00","World","H1","HS","true","280519","Alkali metals; other than sodium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","640722","false","-1","N/A",,"false","640722","false",,"false","157691",,"157691","0","false","false",
"C","A","20070101","2007","52","2007","360","IDN","Indonesia","M","Import","156","CHN","China","0","W00","World","H1","HS","true","280519","Alkali metals; other than sodium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","484720","false","-1","N/A",,"false","484720","false",,"false","100166",,"100166","0","false","false",
"C","A","20070101","2007","52","2007","360","IDN","Indonesia","M","Import","276","DEU","Germany","0","W00","World","H1","HS","true","280519","Alkali metals; other than sodium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","-1","N/A",,"false","3","false",,"false","196",,"196","0","false","false",
"C","A","20070101","2007","52","2007","360","IDN","Indonesia","M","Import","392","JPN","Japan","0","W00","World","H1","HS","true","280519","Alkali metals; other than sodium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4303","false","-1","N/A",,"false","4303","false",,"false","10015",,"10015","0","false","false",
"C","A","20070101","2007","52","2007","360","IDN","Indonesia","M","Import","490","S19","Other Asia, nes","0","W00","World","H1","HS","true","280519","Alkali metals; other than sodium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17000","false","-1","N/A",,"false","17000","false",,"false","25500",,"25500","0","false","false",
