3	20	10
3	20	51
3	20	11
3	20	38
3	20	29
3	20	12
3	20	13
3	20	118
3	20	30
3	20	58
3	20	16
3	20	39
3	20	32
3	20	19
3	20	71
3	20	21
3	21	4
3	21	11
3	22	35
3	22	38
3	22	29
4	33	29
4	33	97
4	23	4
4	0	31
4	0	20
4	24	20
4	1	33
4	1	2
4	1	3
4	1	4
4	1	9
4	1	29
4	1	120
4	1	73
4	1	16
4	1	67
4	1	43
4	1	20
4	1	21
4	25	1
4	4	29
4	5	28
4	5	29
4	5	21
4	41	28
4	34	29
4	7	2
4	7	16
4	7	40
4	27	25
4	27	60
4	28	27
4	9	13
4	9	14
4	9	58
4	9	60
4	10	0
4	10	27
4	10	121
4	10	12
4	11	1
4	11	78
4	11	122
4	29	97
4	29	43
4	12	10
4	13	60
4	13	98
4	30	4
4	30	29
4	30	20
4	42	4
4	14	4
4	14	9
4	15	2
4	16	1
4	16	4
4	16	44
4	16	7
4	16	29
4	16	13
4	16	67
4	16	71
4	17	1
4	17	4
4	17	44
4	17	28
4	17	9
4	17	16
4	17	67
4	17	20
4	43	33
4	20	0
4	20	1
4	20	25
4	20	2
4	20	4
4	20	6
4	20	28
4	20	9
4	20	10
4	20	51
4	20	29
4	20	12
4	20	118
4	20	30
4	20	16
4	20	18
4	20	123
4	20	124
4	20	71
4	21	2
4	21	4
4	22	1
4	22	2
4	22	28
4	22	21
5	33	97
5	23	25
5	0	4
5	0	7
5	0	29
5	0	30
5	0	15
5	0	31
5	1	25
5	1	4
5	1	7
5	1	27
5	1	9
5	1	29
5	1	12
5	1	16
5	25	1
5	2	38
5	2	20
5	3	21
5	3	22
5	4	11
5	5	28
5	5	21
5	5	22
5	41	4
5	41	21
5	34	29
5	44	48
5	7	1
5	7	2
5	7	4
5	7	9
5	7	16
5	27	4
5	27	34
5	27	93
5	27	16
5	28	1
5	28	25
5	28	20
5	9	3
5	9	48
5	9	60
5	9	20
5	10	6
5	10	7
5	10	9
5	10	29
5	10	67
5	10	21
5	11	4
5	38	3
5	38	40
5	29	1
5	29	16
5	12	10
5	13	4
5	13	60
5	30	1
5	30	4
5	30	38
5	30	29
5	30	15
5	45	17
5	42	4
5	42	38
5	46	17
5	14	4
5	47	21
5	16	1
5	16	4
5	16	11
5	16	91
5	16	38
5	16	29
5	16	13
5	16	97
5	31	4
5	48	2
5	17	1
5	17	4
5	17	28
5	17	29
5	17	16
5	17	20
5	32	38
5	40	15
5	20	23
5	20	1
5	20	83
5	20	25
5	20	2
5	20	63
5	20	4
5	20	72
5	20	7
5	20	28
5	20	9
5	20	10
5	20	51
5	20	11
5	20	38
5	20	29
5	20	42
5	20	58
5	20	15
5	20	16
5	20	81
5	20	123
5	21	3
5	21	4
5	21	28
5	21	38
5	21	29
5	21	39
5	21	20
5	21	22
5	22	3
5	22	41
5	22	7
5	22	28
5	22	10
5	22	30
5	22	65
5	22	100
5	22	125
5	22	21
5	49	21
5	49	22
6	23	25
6	0	4
6	0	7
6	0	29
6	0	42
6	0	31
6	0	32
6	0	55
6	24	9
6	1	2
6	1	4
6	1	7
6	1	57
6	1	9
6	1	13
6	1	58
6	1	16
6	1	20
6	25	1
6	2	86
6	2	4
6	2	38
6	3	2
6	3	38
6	3	13
6	4	42
6	5	28
6	5	55
6	5	22
6	41	4
6	41	29
6	41	55
6	34	29
6	7	1
6	7	2
6	7	4
6	7	27
6	7	9
6	7	10
6	7	35
6	7	29
6	7	12
6	7	42
6	7	16
6	7	60
6	7	55
6	27	25
6	27	4
6	27	78
6	27	60
6	28	25
6	28	2
6	28	38
6	9	1
6	9	13
6	9	60
6	9	126
6	9	20
6	10	7
6	10	9
6	10	38
6	10	12
6	10	127
